Date,ABBV,ACN,AEP,AIZ,ALLE,AMZN,AMP,AMAT,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,DPZ,DG,DRE,FB,DXC,GPC,HIG,HST,JPM,KR,PG,PRU,PPL,ROL,RE,ROST,URI,UNH,V,VRSK,XOM,IVV,IWM,EWG,EWU,EWQ,EWL,EWT,IEUS,EWJ,MCHI,EWY,INDA,EWA,EWH,EWZ,EWC,IEMG,LQD,SHY,HYG,IEF,SEGA.L,TLT,IAU,SLV,GSG,ICLN,IXN,IGF,SPMV.L,MVEU.L,XLF,XLK,XLE,XLY,XLV,XLI,XLU,XLP,XLB
2022-04-01,139.69151155130703,332.4784109485945,86.38481018071491,160.45396980780197,115.9479012560439,153.86321575462577,303.5504428179902,134.58767546411278,236.4525805070933,182.33213095967767,184.5060344054973,261.54010016267875,66.27081944821839,65.39325867755207,149.049065794542,181.07127887030558,149.5380766625468,599.1308268875146,81.87663091922968,27.06908518421011,88.51216604912453,385.7682597566209,429.0299070761521,207.90525200228876,54.36638870360565,227.03922958598537,36.11703960217653,125.43599523740022,69.92962301069127,18.449301004162017,150.42824128236452,47.37894938582513,156.40981767291623,113.64449938152664,27.296082919199307,31.657788478410655,289.87849135025954,94.18320111389494,327.89113627198094,472.8835278956992,222.5303099629964,192.03068159353597,78.18352501004688,439.62910677287323,208.11852507663386,30.629428310283572,33.12423856184615,36.38231423887919,47.51793425962358,64.56477589013946,62.042869193696845,63.46309080170614,61.90442468254264,72.7440204195633,44.57712601745584,23.134493141895234,23.342042466669113,30.92726602294398,37.96387667185422,59.021643742147035,122.60947676161199,84.17986494932,81.44658714409184,110.58697639318142,105.4683832899056,136.3399930730318,35.27077095671257,21.647300219449903,19.60223379826661,19.44151855364862,57.084301577250756,46.796540094926314,78.5074136988419,52.40306245986468,39.220325830273964,155.17498977802768,66.21897580367643,180.68705038235612,129.56358846191233,98.84644994429142,66.43787543678252,74.64997259171412,83.0382699651741
2022-04-04,147.08693904269694,340.4398850381408,89.08967641927593,159.51913449145013,118.69025119803132,159.97062960612246,305.3371094266313,139.1713619427142,239.79029318078503,186.94157709742012,184.38623726185233,261.2503772502596,67.28747841781114,68.06959304762705,151.7068674126931,183.67840595558178,151.70648176766153,626.314568678421,81.78656546403727,27.85040185482893,92.30479434042492,386.02991562454196,447.32520070034843,207.81771452593966,55.665586358182395,239.01336821499623,35.85963018429743,126.91088916381113,70.62505975915883,18.951237320279173,151.34190473410035,48.41225875516775,156.27376717321386,113.52226346368046,27.44425450585038,31.13648304959526,289.23954558187233,96.72029324767027,328.72424688409046,486.3376215960766,222.27518058461283,195.85005370057115,78.72476762611313,444.2507007220613,205.23648320637218,30.603901122621437,33.12649358933778,36.3051366435235,48.11638465658664,64.53675899763925,62.93822501514546,64.05299435381312,63.203499851004324,73.96054239380584,45.06196593497475,23.140474910834826,23.321311836994937,32.38114728547276,38.34296847243755,58.963004470627766,124.57965040509681,84.50154001718238,82.13770860337263,111.25294255480627,106.82965408159262,139.36671634647973,35.42470483907806,21.716043180829956,20.96092567455605,18.59956310771122,58.162317171215534,47.490025431345884,79.21736088499188,52.94750000099207,39.185704224575375,157.8411829412412,69.45214356238313,184.4120614556914,130.98716397951375,99.80644038653385,67.51196395077466,75.37518501295472,83.89444987307127
2022-04-05,149.05625682341451,334.26056609161196,87.65608577906778,160.53921516383866,116.71772074052217,157.96004292962334,305.38179528672026,138.2354795903554,237.7034758550944,183.02902406403132,184.56722045203787,262.4031805865243,66.53979686419007,68.91204517427332,146.47398407299352,180.4014510542565,148.08067233528573,625.7710310616094,82.01433732144358,27.41353613303795,92.93895430307022,380.4325840678767,440.50748186143755,200.90640108571824,54.62739720629281,229.39876670137912,36.10051255437941,125.10062839286911,70.13251969921242,19.006395670523826,151.61237041529853,46.60012262850449,156.43726820017082,113.84686981527896,26.893775195549097,31.462815534581015,289.9183345710835,95.08225882599436,324.66389042230367,483.1490755914501,222.91336895234417,192.3845299081545,79.62985730511582,440.367622307974,202.4328712807255,30.526478946693146,33.13643351468273,36.33001145611257,47.908073971632014,64.56806665186548,62.33902973831198,64.02643661687762,63.08006402305256,73.71218043313058,44.706044493600245,23.401251618738343,23.34589084190509,32.325588220628724,38.08081738613851,58.97991486184833,124.17614382684339,84.43574832570084,82.12401224007431,111.70298662830463,106.51908604226179,139.46214666743663,35.96850132212052,21.943400512641915,20.62493051635115,18.774783401399418,57.57695539965454,47.143263852348156,78.56396338070454,52.71357438476486,39.247363087896815,156.1405493270977,69.34999992807678,181.35803678746493,130.01928257142208,99.14543348957888,66.88584310516967,75.3864998281432,83.29092453611361
2022-04-06,146.22696679753517,331.6460011035497,87.73063609700716,163.37641937328692,116.26922935696075,155.33814434112318,299.1735573766109,134.98302094608582,237.30588230678003,180.9690031140094,184.3959026935545,261.7381208148945,66.55215927424251,67.87034294307767,148.14224910502708,179.81385171533745,147.63334268706467,606.0548532327621,81.91585021373635,27.328047942608805,91.65901646184331,382.3919983302731,432.6747919055397,203.710630317677,54.428529610302434,224.1295919851991,34.983805226859204,124.59766043976651,69.63787643024384,18.59140933511445,147.5536070310543,47.18418736098587,156.3978461617039,112.20736661037311,26.90646339257637,31.59842654324169,289.82770077389114,94.81173373678575,319.1172925327555,479.97237042766756,219.70783830736036,191.79593982654706,78.36136053406472,438.4872675349329,202.2752938655503,29.494123847784493,33.10752003761082,35.543920759252956,47.36968583520244,64.5551007848045,61.079461404830994,63.240327939693096,61.22856895540764,72.8780143862596,44.19035882664245,23.409719026762062,23.294889143982573,31.961415030822334,37.991850120029255,58.20106383233349,123.18103331406282,84.30925411505291,81.64295402333278,111.12797445066893,106.02161955126931,138.18728705633066,36.36451097919226,22.189508040033928,20.67637989147254,18.89889864230281,56.927341581974815,47.05942236916684,78.46934634612012,52.30250547677621,38.859493733662646,154.72582431230035,68.75615261080014,180.2531049315162,129.69331644824433,98.7749296179011,66.76409281518681,75.06945916306631,82.99957287623374
2022-04-07,151.84799067335007,332.51287173976516,88.90040585966933,164.2876093465893,117.25801970508167,157.59729021102748,299.7024769973441,137.57066896468623,238.26013918577857,182.69046821171924,184.3799008101323,262.15668887895026,66.98064639395852,69.8805680058058,150.53414943501866,180.583493194312,148.4060699033232,622.8325650184197,81.89975799199931,27.77385902799375,94.21959008734167,387.3568632560869,442.3653719532399,205.88754501694712,54.966396753888546,223.8967715930189,35.049674400467154,124.97344599394319,70.09719768801875,19.095200379547688,147.8523545171588,47.92923057192197,155.9325943816525,112.4311127285964,26.956917109254846,31.917594345395802,289.66730251358877,93.92281359048229,318.86764189667156,488.51811207801165,219.95584263854107,192.00177278869614,79.64226687674864,440.5180644126742,202.51202378067316,29.442701574999603,33.08833488406891,35.42505075127741,47.60672835901989,64.28906640514697,61.43435064260052,63.290712945185085,61.58707391853835,73.47321350436346,44.41608145911579,23.77788970495247,23.24570101455879,33.127652472062316,38.26481156391219,58.027446319188584,124.20754515318255,84.45334018625408,82.03396709711228,111.82184046902942,106.88425544401667,140.55704529789,36.932281882427844,22.307927015814855,21.383779183472356,19.05768106398409,57.412165614193356,47.45963159272323,78.74046778962224,52.54558277606542,38.78475016442752,156.08725759875836,70.68521062533813,181.75529528561196,130.0263305656399,99.10932112139956,67.00889134530053,75.51616007973564,83.38806926577365
2022-04-08,143.40185527785707,322.6311297905886,86.56062387662519,174.12339969546906,114.02798249014734,150.43991869373974,294.10153279424344,131.26507918901177,234.6743789582176,175.9787962014725,183.88879480439937,261.2254681071263,65.65356846458599,66.81190559545692,146.46834223699443,175.6480835503639,144.06803297074066,580.3206388577656,81.47835185992108,26.85963652823682,90.11695991787475,378.2910946274579,418.0318540391345,200.36144532996695,53.123252038459555,212.59987697473525,34.20225408118239,122.82661353349704,68.876101472644,18.1995081383644,143.06825815151922,46.02456894975182,155.91759380792428,111.26352866058856,26.437560705713622,31.42346989727358,289.1103463142049,92.54413957142606,323.29301046578803,468.6548990626825,215.95055602319553,187.28036179367064,77.8073902203862,433.0825808682057,199.70852082508824,28.6879498664904,32.96107119051886,34.693489428104584,46.734614836659524,64.27810963083186,59.60086876973355,61.864865689070946,59.01432117584787,71.69353368093374,43.563229551196855,24.55691829107792,23.007851652214242,31.30176453580938,37.73122619895949,57.1489140791316,121.62682040252822,84.10450278520875,81.13387054732567,110.56018315885079,105.27059573258981,135.77102557431567,37.31226874427483,23.337421495429453,20.280825722725282,18.61503727897525,55.799979289732846,46.63596818517294,77.57918241537027,51.68156180370823,38.46190162570315,151.91095571513256,67.33722455222056,176.28960516574625,128.40057788711601,97.9889760956478,65.95878759249354,74.16942920069522,82.21185962520667
2022-04-11,145.51124420387623,331.66730742568143,89.1179000074708,172.5489168245864,116.27156929642854,151.7393784271872,293.9010859264979,133.5969595392483,236.15322153664212,180.04960291636235,183.45827652268963,261.08086996698876,66.60248362130005,67.61963041822241,145.09216804256994,177.87928147275395,146.09669060495798,589.4783809232144,81.62314151810585,27.582469109128184,92.30625099269947,374.9363702284182,430.21034381457685,197.2132679364222,54.36060654377536,221.9179371523171,34.108321001423036,124.15420481349793,69.02260277434402,18.240846227723033,143.21210317497167,48.76903044785464,155.0480068098118,110.46102969669481,26.67210446331228,31.23777819051782,288.6901641124573,95.3758422454739,319.88801613312535,474.4115475471947,215.74972471958608,191.73921293901776,78.70651481573805,436.74365315130103,204.40006757083208,28.723976130502706,32.90899401465686,34.742825432419224,46.93113771156107,63.978459595807124,59.84021945090538,62.171833315263946,59.30473690148426,72.1230520662312,43.676952891828364,23.701518945068976,22.913369218867615,31.87181005357021,37.900931497808315,57.091708737478314,122.4042452134707,84.23930052330638,81.51314645523291,111.03016319962181,105.95674492005145,137.22643790405687,37.05198988602615,23.029297187098564,21.339678187189946,18.56756241257426,56.45761868479582,47.01502098518367,78.29179155507063,52.0104068221685,38.29583439133796,153.74249913572555,69.09432656713318,179.16644462788304,129.92605471237493,98.87143704074812,67.4559703979454,74.49549167399232,82.87880013996664
2022-04-12,143.98988405203454,319.42698106490116,86.59895428817651,165.2320505943967,113.25957771739706,148.2662359650409,289.1137088234884,129.692325653019,234.35514002575107,173.94565794667596,183.77303597731134,261.96116485319544,65.38339061233273,67.14903273759478,145.99951506209436,173.9576330147547,142.67179755389498,577.2328811285406,81.87368951247913,26.783895333175934,91.18069167119894,378.96917373430375,410.3436293005652,201.59391654437786,52.75029958186428,204.4853308845859,33.423599195223005,122.26906006783247,68.38614743823143,18.107755481817005,140.77856691446118,46.62248200242481,155.54608134081536,109.6668131139089,26.2598492061843,32.000847234567715,289.3616236856478,91.13612351071242,312.56798568416707,468.1759644898566,212.3299114049969,186.34570160005478,79.25644120766947,430.7899950281062,198.36104733506542,28.20069836693608,32.68523418396763,34.19692233238995,46.29513142762023,64.21391356037884,58.68697009809955,61.463556480561245,58.09951894175424,71.18599649003795,43.17784178228226,23.231511725036,22.67763115405188,31.63334921847615,37.70663319158078,56.5695078467204,121.3072868635003,84.08172195985037,81.01553399233921,110.96442543819693,105.08502795138838,135.69762822349662,36.54415404927539,22.544190900396302,20.511584067441003,18.609838121830762,55.12089706168126,46.50404281727049,77.3078504971636,51.29238081235109,37.98021630045599,150.42935663570734,68.06984431778491,174.70027920431994,127.9693958041862,97.76010679971002,65.6124757853072,73.87906435415022,81.89004516957698
2022-04-13,146.79186617459436,330.7339512199096,89.22816248814503,168.1897844724656,116.26874793400805,152.96963362556846,291.69742943275276,134.8859850973339,237.56127903632702,180.90088809958797,180.39824034948924,261.0832161271228,66.62215036507405,67.96479804337531,145.0318301319021,178.59370424544338,146.625866443625,596.6563528314277,81.71506330268198,27.56592052528221,92.37826007993273,375.07909362964625,434.22475328391374,197.4492261973428,54.44578732912004,221.50374072890145,33.59152570893326,124.41795937615916,69.12880975877994,18.374093385676318,142.23744865714946,48.98541673699723,153.5943486921933,109.83669815802533,26.698032472130762,31.87844840005278,285.8058968380278,94.81607103148963,317.2192483826475,481.5594481001622,212.54086710363663,191.37399528523702,78.97761043276978,437.6596942138856,204.13889399439083,28.485750318968414,32.448463317726244,34.259877019164534,47.170019180028966,63.29257338872026,60.199804800716294,62.022232741061096,58.580781507415935,72.21631268122528,43.91687497975735,23.7056895053546,22.52950752166808,32.430039207015305,37.9751273705626,56.432511322441115,122.68295446963113,84.34229049751457,81.49418966093606,110.98000556406076,106.38598872937948,138.34594216806613,36.95710434140142,22.94899648298599,21.63443252168591,18.570010494426697,56.678052834900825,47.1539626920259,78.37082473003534,52.178804645589814,37.93175612533085,154.21892150663575,69.79723535401234,179.68877474298552,129.84986048214705,98.96743257063692,66.65749555512855,74.43012886689456,83.08180892755195
2022-04-14,153.30556689028526,330.50476845832145,90.28514136138274,172.2008607054728,116.41747672575718,156.43718016736233,295.229582914666,136.27309493510595,241.1195897647644,180.79893960455547,184.308141035056,262.1047835690015,66.76038083677668,70.347093197969,145.66485365634435,178.8854831438043,146.67084986852387,628.2836186007708,81.94461565506867,27.769515635789347,95.28664025311811,376.1516842221536,438.9223361666154,198.30491661328415,54.74626134517396,224.6816832678203,33.73674332819475,124.50199202030399,69.49400015247865,18.877563411855405,145.89335295711635,50.4495383633112,156.2614265779307,111.4838175764638,26.73127203909644,31.934859799919398,289.8384222288214,93.1118726167715,313.4727191789789,497.31559081948853,215.19338366828015,188.81668984303633,79.64528242746746,438.108372535527,203.7767831261908,28.92328035604126,32.82063359443601,34.906100339874754,47.25882083241732,64.52782460909316,60.53197055824617,63.07945925304376,60.36335928326045,72.69464722938187,44.11636900768394,23.938804960256576,22.76461551254843,33.552489716633765,38.39399798958212,57.2633027006101,124.58243729219295,84.6304545306848,82.20220501714107,111.9161741915991,107.4429071163101,141.49187245492158,37.34061366482774,23.274796411427815,22.526392334339107,18.758269064171145,56.84327609048012,47.452240107957685,78.49025281077729,52.263067017997365,38.58694984246381,154.5793141744026,72.21086577800213,179.70989334753267,129.20214074236537,99.04437388802695,66.29438530959499,75.62013416246737,83.18745681408768
2022-04-18,148.33387401128675,314.6610819405805,90.49192751218759,166.82558747284475,113.27936666384733,147.96216375370255,285.00520957229037,129.10048354002538,236.7833904475145,173.27115011663136,183.4275227452972,261.5181919868428,65.42859250259426,68.20359197392531,144.83746032179533,173.5370600298556,141.77543344516562,578.3412410093811,81.9708987298153,27.28196446117431,93.89040808613846,374.6431235745977,409.7706934008129,197.46698717910476,52.98737946605593,201.1080899951944,32.42798315040295,122.12893972570691,67.93072582168611,18.026562686999384,137.76270508415723,49.2025744170576,154.62243438174073,108.30129740723469,26.102787571137014,32.210082428298676,289.12443333531655,93.43414353518529,314.0762168059373,479.13543554478565,208.55297542879998,186.63117206072184,79.48249319890374,429.90751154007376,197.974077881081,27.524024671056054,32.349621062941885,33.49393927126721,46.03531608640004,63.93065862313205,57.8456257897634,60.90331885795241,56.06061191122245,70.64035174740752,42.9246117157345,23.53396128516478,22.259031735374478,31.857432357328687,37.75403904279244,55.37240245340422,121.4052788504181,84.1482333107283,81.0395217000202,111.25327723573922,105.75087734313598,136.54583484449813,36.829929928525644,22.957631798479838,21.79984671971596,18.547731635323544,54.91556421091275,46.6551376661464,77.30233219966976,51.179694252245945,37.539482223619444,149.9230310976459,70.58056833530713,174.1304457592496,128.01181398018525,97.82010576305824,66.26671943596841,73.60943418061913,81.83490525862726
2022-04-19,147.2323091424505,326.30156317379806,93.14667781370095,167.09738402137617,114.22699109507676,147.05980694196205,283.1000234371677,128.65365899125345,236.9994073968269,174.4641220605008,176.89227728758078,259.1930330510586,65.61458230837161,67.81422878662931,147.8151178705284,174.0911188453019,142.64102323661928,569.5152481356092,81.99561106431418,27.920514929328647,95.04062516825162,381.5337898446242,410.8454953853143,204.41259112092666,53.4520618607645,219.2689268026768,32.15152561475088,122.70838105038956,67.87764535861061,17.856416789994142,135.92638440675705,51.19791284149971,150.7409418493079,107.27930578564474,26.282589058413578,33.194956274522156,281.4111989348414,91.92893420783366,321.11650950815965,482.53949875215903,206.68832933911108,186.74016492222108,79.81297203671738,431.014344519509,200.30265745466747,27.221695295739778,31.970437397882964,33.14621201628779,46.00514770059061,62.05495702566944,57.74204400749545,60.50412983772549,55.36277488821122,70.41015122079125,42.84999526720799,23.615276705364224,22.083031069214428,31.785484747107315,37.85507459181818,54.920551661719855,120.97196458252076,84.0881595599817,80.88155235194552,110.90502605866264,105.76721126946552,135.61618933126897,37.21144144292157,23.28472962151909,22.575368909536962,19.598299976068574,55.013256710451515,46.75201105630245,77.57626655947433,51.19527323589403,37.17522800777897,150.33222322330653,71.98556408787874,174.929978922607,129.44949038955383,98.1809469265677,67.82988133945304,73.12630662187178,82.02270193006098
2022-04-20,148.39915322065735,329.9892378351242,95.46346405355384,168.89505925944104,115.11349406823103,149.41095564951593,285.338221031333,130.1566832111606,237.2111689040009,175.25192078774307,177.09249979061678,258.5639646854993,65.75815550821062,68.33342482959915,147.64539424656687,174.58553216936295,142.4204184219434,576.7122518061717,81.93627709769794,28.359307607528624,94.06364611493247,382.2218061286531,417.4908653317689,205.21863478971864,53.69187582549603,224.63024405105443,32.45678816185381,122.62764600974288,68.19797778687484,18.07120611193518,137.23300297877597,50.986436882745856,150.487441199479,108.22224310505658,26.231096050574706,33.54826242999576,281.06762792614654,93.84273562892577,327.2334003444885,481.0214243525361,208.102746639619,189.78496248351848,79.11809451083582,431.9390354024986,201.02912397434008,27.566590993403224,32.029452616816805,33.45858522080012,46.30664193037388,61.88462207353169,58.30779150779085,60.87760820778204,55.43382893968783,70.8818694209416,43.14292161564015,23.67733657049618,22.081257317097993,31.968492560940685,37.920681126473724,54.924969097997234,121.32675708144508,84.11703199156796,80.98313739461736,110.4152473556171,106.02577586081026,135.77902889402196,36.989599723614106,23.20186707828475,22.37932986621638,19.77267556801462,55.3352408334041,46.9658646704969,77.64942796505238,51.42734325170601,37.341954953990935,151.04733354086193,70.9669163067868,175.4507957845849,130.23068589537797,98.20481217857743,68.44967881695817,73.18632039383752,82.19066202995828
2022-04-21,151.87002279695662,331.4151692199043,96.80063881330103,171.71692097008986,116.04459203320596,151.18935672341382,283.97990172314985,131.23403220930362,241.89395717849285,177.09857155195277,179.90039060020217,261.50096916524126,66.01807143750193,69.57451772352914,150.36464206212895,175.94744100858904,144.40845463554,590.7310741212557,81.86383749403763,29.505608601370255,95.55379502582129,386.7963356813953,418.7302414347432,207.60221715299122,55.025844246282986,223.76888987801408,32.00754368622091,123.82971917575696,68.25474832200621,18.26509552860831,136.52697284023907,54.91739036027081,151.94680484220544,108.20939568589513,26.37977734082415,34.67113676025173,285.35405678302277,94.91098630721172,326.26137693266355,492.93331024148756,206.66524383670912,190.63319500534362,79.85993239369463,433.68842193880937,201.2682973335404,27.26173219374664,32.0157982989299,33.24774676615138,46.21621480981663,62.92439468082864,58.08913822187213,60.84326367839822,55.24988861195925,70.72979762239697,43.10982912761142,24.061636711426488,21.994612589633846,32.897130933135195,38.35317150618849,54.79769877081469,122.2441437290782,84.26600723066122,81.25791502576473,111.49732409736428,106.92966119858283,137.82788673872346,37.41328832302304,23.329143737900267,23.018347284536674,20.041503151962388,55.465398629202696,47.39310374090894,78.21849304988518,51.43735600636909,37.37532302965869,151.58258322409165,72.58429527502983,177.03358591675124,130.08143774634118,98.89110394763158,68.7789691006156,73.66542714125211,82.53471645744821
2022-04-22,148.45490861989674,315.1620835473186,95.46073755482145,167.79594475213617,113.13371853116018,146.56299743552563,281.2504613017236,126.93409715766485,237.33466264799912,170.95691063623872,179.71029344424915,260.2578923022752,65.09417366205525,68.23762185028568,145.08674760647773,172.0733107424057,141.3200451095072,564.9425995970591,81.33481104914438,28.362303774348124,95.15299052606953,375.0399861186598,402.93851852412627,198.2143470322335,54.25519310918958,201.19318500231884,31.70222564481537,122.12712661255318,67.68933761194728,17.84833125774258,134.08220158310974,53.02288245599896,150.52569668300964,107.50997538088518,25.76637598284833,34.2744576267329,283.3798574879236,90.29643378542278,313.3094200893029,478.75526091772326,205.3855626438708,184.63212264352023,79.77009503493036,428.5346905770316,196.31980504975215,26.92341134434662,31.856324419221895,32.88181669285984,45.751420906608985,62.17902090285668,57.21270447461853,60.10092563216313,53.78534721709815,69.79319158496946,42.69918748198336,23.568274516272837,21.866785967560816,31.903099665614373,37.927092448739586,54.197420625699465,120.28571984163638,83.94241410220593,80.60202870472813,110.14149910786954,105.26374277971968,134.18816481946124,37.07059640874547,23.242965094995043,22.56826929125114,19.006463224997788,54.42248365456578,46.76918287040405,77.7247786751991,50.961863768676146,37.07822413387271,148.80021685465113,71.78694805770078,172.37269365687825,128.08171260517338,97.96906952822998,67.66129154253088,72.87781353187626,81.64977927209588
2022-04-25,153.80837408838488,312.7337889884102,96.96696223171945,174.73041282561508,116.00337192824259,151.792515771762,285.6482525060019,130.96022081544436,243.02568361273526,176.04120375329967,182.10969000772775,261.94350456468055,65.76298021598632,70.47830944209488,144.38597184890477,175.2128365864455,140.6203599793621,589.9503115341872,81.99311982348979,29.401188469954263,95.82009444212328,373.4925872076556,413.5377675597774,197.4676071418944,55.39858267004911,198.39292550508617,32.019779576748476,122.42559069551498,68.4952047066165,18.32368346330532,136.34350992417603,55.2095862098788,151.79168379268663,109.29858007639159,25.69318562407716,36.177768539990666,285.8489035498744,89.56280934205824,312.35877796098066,497.56632619609536,207.36555896011123,183.10671893112703,79.96516208745334,432.9439127441301,202.14048867859216,27.28152611151637,32.050501520926,33.217705484779145,46.27841919531529,62.96588165214217,58.176678773810465,60.8452527357913,54.64050137332333,70.55855538978858,43.19492801097988,24.078760990511228,21.982510305433493,33.52010829984277,38.65474453624307,54.57441812557215,121.61373473326837,84.11510756359667,81.08851734864743,111.30151020647178,106.39061690730806,136.60351710749433,37.47920027705834,23.375602279447776,23.228980480978237,19.29827697134624,55.348220949592815,47.451712284125364,78.29434681602152,51.51495238525137,37.56121486634361,151.27369514229122,72.77976603250647,177.37278249477595,128.77589549703498,98.30193658158409,69.59434999244246,73.79916447855624,82.53733478249842
2022-04-26,153.62497524953142,314.2105551884415,96.98817847884403,175.83626064401824,115.27306495271034,150.89193152754007,284.3237984379484,130.04031652040953,241.02114810678697,167.74532888543672,180.4626667089401,260.6488915915493,64.86095734071569,70.41988458306366,145.1345506782318,169.61789075862086,139.12730689297177,583.3865356342197,81.94170571152802,29.48144990021399,95.63490341528451,375.00175851973114,410.16242714926557,199.92570882089058,54.01636168104551,200.89152520829248,31.984674453953517,121.63563201926445,68.21018824389887,18.358779684422004,135.8338893962782,55.20639971980744,150.80729938595016,108.90616136495969,25.787280543343513,36.04986877121871,284.32503536427157,89.76628050310683,316.3605432086588,499.4398726549971,206.87990117277513,184.0653330013547,79.93976960850887,427.1527614040351,201.04526076402632,27.20069541905883,31.973244923422957,33.15697536327798,46.08530763730602,62.61188401517603,57.92098739572998,60.61227006703849,54.270798798620945,70.25202089400068,43.09950327654974,24.132609654403723,21.922942234746472,33.434919399354605,38.6871253979337,54.378897843014556,121.0012616323245,84.01750587119614,80.84012577465921,110.69055285758041,105.98088485714797,135.3269064090964,37.49246641237539,23.372550483260284,23.18857738754474,19.478289005921397,54.97958196958166,47.49310801257801,78.32565040939699,51.29861218895365,37.45943785306574,150.07883367057457,72.65975324939075,171.24710821016606,129.19915788236904,98.6367728628053,70.24661743536478,73.35287775616143,81.44807067106103
2022-04-27,153.41207799072436,315.84348738746394,95.98989407234218,174.5511883762381,115.84280102752757,152.57051283572474,287.2046692686549,132.03542712925213,240.65184240680216,171.7737841415983,181.47308710405287,260.0459437623754,65.6464474918721,70.3328376388937,146.04639134354056,173.64792378236004,139.28249509021134,581.4746803209273,81.87641793750117,29.22354759477679,95.65864852566393,376.6819214487978,416.990955878995,203.16119305616303,55.97175635437746,203.37011919981296,32.439777197705894,121.45800001542193,68.88337359058835,18.34258684185823,137.2946755765206,55.213224432596796,150.61685642798,110.20830431691512,25.912875135547438,34.73133719099394,284.20544128482766,89.90107783134408,320.51640302172746,496.1830159504607,208.58180727303443,184.84141059644662,79.90989943994282,433.73076098862657,200.84425626454046,27.52781163580721,32.06643902064844,33.42140471757152,46.47797953007308,62.40661389050007,58.6007839176242,60.886825330304426,54.7234482423994,70.7083793812991,43.45357286366783,24.17089472783958,22.039812769795816,33.03544063631983,38.804295013875105,54.70556003670515,121.1655317397062,84.0121824166406,80.94079906622238,110.13967462779259,105.92738767264365,134.90384054480126,37.44565088644288,23.358528917555077,23.169752630688265,20.4974618618088,55.6754932436894,47.65814752094025,79.11885688505777,51.69838433992077,37.599134893737144,152.1984794701691,72.73561541188133,172.05974578952282,130.5318882876254,99.12077331203422,72.29735445680626,73.48166197387329,82.76264903331457
2022-04-28,154.2042611015222,322.199843353862,96.9309753940279,174.83831371964334,118.81456389700176,153.22475810514223,287.30820161461816,131.9679889364768,242.00580158187537,171.55787614670044,179.20944199018822,260.2870249516118,65.33298436515906,70.51645545393501,148.4199888521607,175.82192733386407,141.82681050078236,580.7805794584584,81.88112693124856,29.550151134782766,95.82375893246991,381.8836478751619,418.1967253252624,206.47802148763003,55.80229391042303,218.5617282382991,32.06537749592991,122.78819057545115,68.72330291358952,18.249536309298026,136.60937725702752,55.381399833444554,150.67398666182544,108.9129994649554,26.22552536837975,34.576889827721885,282.8085742480255,92.52718726925013,326.71282892703675,501.9163793651369,207.88178986665844,187.25137752517276,79.96744922715516,433.6180365598598,203.62441112704343,27.302807617668577,32.050219802705676,33.23585560386512,46.41282427093336,62.34015468285912,58.3050264011232,60.91026528576186,54.83544033986391,70.73986430212608,43.29370386146752,24.386166441109083,21.97002952182754,33.21297702690753,38.943934208350186,54.66697977069248,121.15967473330376,83.99240719194586,81.01706418567665,110.02594338109701,105.88555828243315,134.80604631949143,37.49064145201362,23.375724351295275,23.2390276757194,21.075630902600835,55.61404552743397,47.74168774135259,79.1257733687712,51.631890902405296,37.610965619492504,151.71762586509658,72.82966688051476,176.8812857132209,132.54172341732965,100.11459549018208,72.65439587484616,73.58424357887765,82.58729439252193
2022-04-29,152.80471241584564,325.13090416382147,96.20256796921116,174.5013158011659,113.69231783761666,151.94618172868934,284.3940389416448,128.92304346159358,242.22833247470314,172.87433989741385,179.04004679333593,258.6042227871817,65.60148373278935,69.77136169388586,149.83730095137525,174.33774380057272,142.44559071201184,566.4628448786607,81.91371958970228,29.2828825031942,95.55909267974313,384.50599676431744,401.8692592172338,209.25382870535032,54.72252925917627,226.09880423929553,31.537095410598,123.48411415079818,68.41231363513077,18.33096767685449,133.51807185324492,55.27220234068249,150.05259442848444,109.09506199402476,26.304140027117683,33.66896574504987,282.5590793736162,94.19125862087458,333.35088605525834,498.6433610271961,206.1110829073732,186.92402706821576,79.82568201143386,432.0189921858737,199.50421285626814,26.80768438820263,31.98178524433479,32.835589553963615,45.93282037732797,61.87792931332359,57.2561721374891,60.263280402992685,52.90466062064331,69.73107621790723,42.85948302931115,24.343499760155282,21.774735042131795,33.17321234875964,38.829458701889735,53.89299248467864,120.02351566533879,83.7951872182166,80.59584929237485,108.98635430395952,105.04576728014882,132.63239499768974,37.404753920009625,23.35266390328934,23.13825051079175,20.84556356922701,54.748313421446824,47.7594469632771,78.90266826715447,51.19461917206217,37.425634829209855,149.75681329334725,72.61943191214789,172.51337421276912,134.41667647827626,100.38092777341218,71.15585282922802,73.12643656790257,83.07764158198734
